Date,Time,Open,High,Low,Adj Close,Volumne
2021.04.15,23:30,63127.06,63184.52,62998.57,63175.2,339
2021.04.15,23:35,63168.27,63168.27,63066.63,63079.84,341
2021.04.15,23:40,63071,63121.92,63001.6,63065.69,349
2021.04.15,23:45,63070.36,63187.06,63070.36,63145.82,325
2021.04.15,23:50,63150.54,63179,63114.11,63143.01,316
2021.04.15,23:55,63143.88,63210.21,63103.27,63134.21,311
2021.04.16,0:00,63141.5,63290.07,63115.8,63166.49,355
2021.04.16,0:05,63174.3,63243.52,63030.19,63051.12,345
2021.04.16,0:10,63052.79,63104.49,63006.8,63030.12,331
2021.04.16,0:15,63038.58,63383.47,63017.15,63358.24,338
2021.04.16,0:20,63358.78,63406.76,63258.76,63318.28,350
2021.04.16,0:25,63316.27,63321.21,63188.52,63216.33,328
2021.04.16,0:30,63213.2,63450.91,63211.74,63445.02,327
2021.04.16,0:35,63437.21,63437.21,63267.87,63283.74,356
2021.04.16,0:40,63271.37,63433.78,63242.29,63387.25,357
2021.04.16,0:45,63390.88,63503.39,63353.57,63425.76,351
2021.04.16,0:50,63417.02,63498.72,63358.94,63436.21,340
2021.04.16,0:55,63435.56,63450.74,63283.84,63346.37,351
2021.04.16,1:00,63345.2,63444.68,63294.02,63378.21,331
2021.04.16,1:05,63378.8,63422.23,63197.77,63272.86,359
2021.04.16,1:10,63272.57,63384.41,63236.77,63302.29,350
2021.04.16,1:15,63292.88,63324.4,63210.38,63240.86,329
2021.04.16,1:20,63245.63,63264.96,63073.75,63161.83,347
2021.04.16,1:25,63163.91,63290.8,63163.91,63174.85,324
2021.04.16,1:30,63177.31,63183.89,63000.71,63025.03,326
2021.04.16,1:35,63026.62,63054.19,62756.35,62777.38,359
2021.04.16,1:40,62774.65,62949.41,62759.84,62859.72,326
2021.04.16,1:45,62857.18,62868.09,62718.62,62852.13,336
2021.04.16,1:50,62853.84,63052.14,62820.55,63044.77,322
2021.04.16,1:55,63038.06,63126.78,62957.45,63028.9,347
2021.04.16,2:00,63035.72,63067.37,62957.6,63004.94,336
2021.04.16,2:05,63009.26,63077.45,62962.72,63034.14,322
2021.04.16,2:10,63020.66,63037.66,62936.74,62948.52,332
2021.04.16,2:15,62954.5,63054.71,62941.74,63020.55,307
2021.04.16,2:20,63001.08,63042.14,62845.95,63034.5,323
2021.04.16,2:25,63032.65,63194.16,63032.65,63184.82,325
2021.04.16,2:30,63188.35,63194.43,63071.44,63090.28,309
2021.04.16,2:35,63091.83,63122.55,62910.56,62946.55,334
2021.04.16,2:40,62953.47,62976.79,62860.42,62939.92,325
2021.04.16,2:45,62941.95,63011.68,62886.76,62907.49,349
2021.04.16,2:50,62900.58,62903.58,62734.46,62823.64,334
2021.04.16,2:55,62807.01,62873.88,62689.17,62762.64,350
2021.04.16,3:00,62767.9,62841.75,62747.27,62806.56,340
2021.04.16,3:05,62809.54,62916.03,62690.67,62863.51,348
2021.04.16,3:10,62866.51,62922.86,62802.44,62870.71,327
2021.04.16,3:15,62871.34,62938.15,62759.83,62912.31,333
2021.04.16,3:20,62919.41,63126.08,62832.86,63068.58,331
2021.04.16,3:25,63069.96,63127.77,63037.53,63071.29,344
2021.04.16,3:30,63073.31,63148.04,63025.32,63034.86,338
2021.04.16,3:35,63036.51,63089.66,62929.43,62986.12,339
2021.04.16,3:40,62972.02,63007.66,62910.59,62977.97,312
2021.04.16,3:45,62978.49,63050.76,62952.84,63038.69,313
2021.04.16,3:50,63041.08,63068.36,62962.26,62977.67,323
2021.04.16,3:55,62979.77,62979.77,62832.48,62904.25,325
2021.04.16,4:00,62909.27,62948.77,62681.64,62686.83,342
2021.04.16,4:05,62694.36,62694.36,62548.88,62566.46,355
2021.04.16,4:10,62568.08,62698.38,62543.41,62650.51,342
2021.04.16,4:15,62653.04,62760.45,62615.66,62714.43,333
2021.04.16,4:20,62718.07,62760.69,62636.59,62702.48,342
2021.04.16,4:25,62708.53,62710.77,62578.45,62666.56,348
2021.04.16,4:30,62661.68,62678.54,62076.19,62090.5,389
2021.04.16,4:35,62088.81,62289.16,61790.01,61966,460
2021.04.16,4:40,61973.02,62116.28,61841.98,62052.58,396
2021.04.16,4:45,62045.74,62151.43,61872.9,62104.87,373
2021.04.16,4:50,62108.14,62140.2,62050.75,62131.7,342
2021.04.16,4:55,62133.59,62133.59,61581.08,61620.96,429
2021.04.16,5:00,61653.11,61917.6,61427.35,61786.85,454
2021.04.16,5:05,61802.25,61990.22,61802.25,61918.18,417
2021.04.16,5:10,61922.88,62134.09,61884.13,62056.1,394
2021.04.16,5:15,62054.54,62183.6,61978.71,62154.9,371
2021.04.16,5:20,62155.24,62164.83,62044.1,62118.46,365
2021.04.16,5:25,62125.06,62132.28,61917.95,62035.3,372
2021.04.16,5:30,62037.05,62084.06,61450.3,61534.68,428
2021.04.16,5:35,61532.34,61784.95,61494.34,61661.42,457
2021.04.16,5:40,61670.5,61880.42,61603.08,61876.72,374
2021.04.16,5:45,61886.21,61933.04,61642.41,61929.62,372
2021.04.16,5:50,61929.65,61947.31,61729.61,61851.76,376
2021.04.16,5:55,61849.16,61849.16,61634.49,61807.11,388
2021.04.16,6:00,61821.32,61821.32,61086.43,61163.82,525
2021.04.16,6:05,61191.3,61492.54,61085.78,61438.18,485
2021.04.16,6:10,61431.76,61562.75,61302.22,61535.29,436
2021.04.16,6:15,61526.69,61584.08,61191.54,61263.86,424
2021.04.16,6:20,61245.32,61396.68,61149.36,61355.87,450
2021.04.16,6:25,61352.63,61406.86,61092.62,61369.09,439
2021.04.16,6:30,61370.47,61380.58,60989.41,61131.37,418
2021.04.16,6:35,61128.61,61506.61,61128.61,61393.27,422
2021.04.16,6:40,61378.96,61478.89,61368.96,61471.81,368
2021.04.16,6:45,61469.78,61551.67,61345.56,61381.62,373
2021.04.16,6:50,61385.06,61444.06,61300.94,61439.95,367
2021.04.16,6:55,61441.71,61542.1,61411.81,61464.93,342
2021.04.16,7:00,61465.07,61465.07,61212.79,61323.24,391
2021.04.16,7:05,61330.71,61401.38,61227.2,61233.68,382
2021.04.16,7:10,61238.76,61378.09,61189.7,61364.59,361
2021.04.16,7:15,61361.97,61362.05,61069.45,61126.65,407
2021.04.16,7:20,61128.28,61342.73,61085.34,61332.12,359
2021.04.16,7:25,61317.28,61472.92,61276.7,61450.5,362
2021.04.16,7:30,61455.23,61497.59,61385.83,61441.99,356
2021.04.16,7:35,61442.81,61585.82,61412.71,61561.05,331
2021.04.16,7:40,61568.95,61620.82,61509.53,61550.02,335
2021.04.16,7:45,61554.23,61583.3,61501.69,61555.56,322
2021.04.16,7:50,61547.98,61572.85,61474.27,61497.85,314
2021.04.16,7:55,61505.91,61555.04,61332.93,61401.6,360
2021.04.16,8:00,61426.61,61467.84,61169.09,61280.28,391
2021.04.16,8:05,61278.41,61583.85,61185.24,61572.5,363
2021.04.16,8:10,61576.12,61620.52,61414.78,61442.81,335
2021.04.16,8:15,61430.87,61547.65,61427.43,61529.09,319
2021.04.16,8:20,61531.59,61612.52,61507.08,61570.43,342
2021.04.16,8:25,61582.66,61598.24,61516.38,61545.24,328
2021.04.16,8:30,61544.78,61546.83,61303.59,61303.59,340
2021.04.16,8:35,61306.02,61416.39,61185.51,61407.99,353
2021.04.16,8:40,61408.44,61505.68,61336.7,61483.9,332
2021.04.16,8:45,61482.3,61493.4,61325.29,61347.57,348
2021.04.16,8:50,61350.5,61422.13,61158.19,61168.65,366
2021.04.16,8:55,61171.51,61332.83,61147.49,61166.49,370
2021.04.16,9:00,61185.19,61275.82,61114.23,61178.7,358
2021.04.16,9:05,61181.93,61268.75,60703.15,60779.4,394
2021.04.16,9:10,60793.58,60959.75,60630.72,60730.72,483
2021.04.16,9:15,60733.2,60945.28,60593.26,60903.11,420
2021.04.16,9:20,60908.47,61018.36,60877.75,60906.92,346
2021.04.16,9:25,60913.11,60946.84,60502.67,60729.61,430
2021.04.16,9:30,60733.63,60832.26,60486.4,60534.75,409
2021.04.16,9:35,60533.01,60659.27,60387.31,60604.96,417
2021.04.16,9:40,60612.42,60683.65,60444.65,60462.47,388
2021.04.16,9:45,60458.93,60689.95,60419.87,60585.76,379
2021.04.16,9:50,60582.05,60764.4,60455.75,60727.44,382
2021.04.16,9:55,60727.26,60750.72,60616.11,60638.61,346
2021.04.16,10:00,60632.51,60745.72,60492.62,60701.8,385
2021.04.16,10:05,60705.02,60828.14,60635.61,60804.63,331
2021.04.16,10:10,60810.61,60933.43,60794.38,60887.34,350
2021.04.16,10:15,60887.49,60907.73,60711.1,60732.14,331
2021.04.16,10:20,60734.89,60794.17,60649.89,60694.17,341
2021.04.16,10:25,60693.74,60827.84,60604.65,60805.33,335
2021.04.16,10:30,60807.82,60824.31,60570.77,60597.53,353
2021.04.16,10:35,60598.14,60649.18,60414.05,60450.87,408
2021.04.16,10:40,60463.9,60509.97,60221.01,60357.32,425
2021.04.16,10:45,60353.98,60467.76,60191.84,60460.52,385
2021.04.16,10:50,60454.18,60526.73,60427.98,60441.82,342
2021.04.16,10:55,60447.72,60461.27,60183.11,60206.39,360
2021.04.16,11:00,60201.39,60541.47,60117.35,60506.8,368
2021.04.16,11:05,60504.36,60606.55,60477.63,60520.58,339
2021.04.16,11:10,60527.09,60531.86,60330.51,60467.81,367
2021.04.16,11:15,60464.97,60469.52,60055.66,60105.27,382
2021.04.16,11:20,60096.22,60347.39,59922.36,60333.28,421
2021.04.16,11:25,60329.01,60547.06,60314.69,60522.08,371
2021.04.16,11:30,60524.24,60559.86,60335.11,60535.13,353
2021.04.16,11:35,60539.81,60651.95,60456.98,60571.28,358
2021.04.16,11:40,60568.18,60614.19,60461.21,60604.68,332
2021.04.16,11:45,60608.04,60628.86,60478.75,60586.17,327
2021.04.16,11:50,60600.55,60826.48,60572.99,60807.57,329
2021.04.16,11:55,60816.75,60852.49,60646.6,60847.39,353
2021.04.16,12:00,60847.57,60847.57,60531.77,60640.11,350
2021.04.16,12:05,60646.66,60687.61,60565.95,60619.52,358
2021.04.16,12:10,60629.36,60736.17,60629.36,60657.49,330
2021.04.16,12:15,60665.73,60710.39,60528.21,60710.39,339
2021.04.16,12:20,60712.35,60732.29,60548.31,60729.78,348
2021.04.16,12:25,60727.7,60900.61,60708.6,60856.52,357
2021.04.16,12:30,60866.36,61024.15,60822.32,60974.92,348
2021.04.16,12:35,60977.06,60980.21,60751.92,60843.6,344
2021.04.16,12:40,60842.95,60866.28,60713.27,60795.01,329
2021.04.16,12:45,60796.25,60855.03,60761.9,60814.27,320
2021.04.16,12:50,60810.75,60912.27,60795.24,60865.57,330
2021.04.16,12:55,60866.5,60866.51,60707.05,60713.04,341
2021.04.16,13:00,60713.22,60735.4,60535.53,60609.74,356
2021.04.16,13:05,60602.37,60843.55,60529.66,60800.17,348
2021.04.16,13:10,60790.26,61007.64,60745.97,60993.83,348
2021.04.16,13:15,61004.35,61064.66,60913.23,61033.62,345
2021.04.16,13:20,61037.12,61061.17,60985.36,60998.86,332
2021.04.16,13:25,61003.82,61148.12,60953.12,61142.17,343
2021.04.16,13:30,61153.63,61207.92,61070.85,61185.11,327
2021.04.16,13:35,61186.59,61282.88,61074.38,61120.17,365
2021.04.16,13:40,61107.47,61142.11,60853.94,60972.27,389
2021.04.16,13:45,60970.81,60978.03,60575.02,60575.72,387
2021.04.16,13:50,60589.05,60652.58,60283.17,60640.45,419
2021.04.16,13:55,60618.71,60804.21,60425.86,60593.4,375
2021.04.16,14:00,60602.22,60811.91,60578.04,60811.02,390
2021.04.16,14:05,60811.81,61013.41,60777.08,60971.43,367
2021.04.16,14:10,60975.28,61018.56,60885.36,60979.3,357
2021.04.16,14:15,60988.4,60999.96,60754.24,60849.5,351
2021.04.16,14:20,60833.97,61298.87,60833.97,61206.73,406
2021.04.16,14:25,61205.6,61548.98,61205.6,61403.96,394
2021.04.16,14:30,61407.36,61482.64,61237.28,61243.95,356
2021.04.16,14:35,61250.64,61356.73,61223.67,61262.51,346
2021.04.16,14:40,61266.37,61483.92,61242.37,61437.45,358
2021.04.16,14:45,61432.4,61432.4,61294.44,61375.88,331
2021.04.16,14:50,61368.41,61528.71,61342.62,61525.84,319
2021.04.16,14:55,61537.65,61568.56,61329.94,61349.22,338
2021.04.16,15:00,61350.38,61408.3,61267.87,61392.65,324
2021.04.16,15:05,61393.8,61400.63,61251.31,61367.41,339
2021.04.16,15:10,61374.8,61403.7,61213.54,61333.05,376
2021.04.16,15:15,61329.84,61416.25,61252.46,61312.79,358
2021.04.16,15:20,61310.9,61355.22,61250.31,61290.51,337
2021.04.16,15:25,61291.76,61467.97,61291.44,61413.87,331
2021.04.16,15:30,61416.36,61643.31,61390.98,61515.02,341
2021.04.16,15:35,61517.6,61547.18,61362.19,61378.71,347
2021.04.16,15:40,61396.54,61470.79,61331.93,61435.75,336
2021.04.16,15:45,61439.88,61580,61394.95,61578.63,332
2021.04.16,15:50,61584.77,61677.1,61532.22,61652.12,323
2021.04.16,15:55,61655.94,61720.39,61614.16,61634.46,337
2021.04.16,16:00,61640.75,61745.92,61558.4,61649.49,349
2021.04.16,16:05,61647.59,61652.24,61456.4,61483.37,330
2021.04.16,16:10,61479.32,61539.02,61371.24,61469.48,349
2021.04.16,16:15,61472.2,61528.75,61322.27,61528.75,355
2021.04.16,16:20,61529.23,61586.45,61394.03,61440.63,340
2021.04.16,16:25,61446.64,61475.55,61294.03,61329.84,378
2021.04.16,16:30,61318.5,61561.9,61280.85,61544.93,326
2021.04.16,16:35,61548.84,61554.1,61456.95,61489.47,323
2021.04.16,16:40,61493.15,61579.95,61446.45,61574.83,318
2021.04.16,16:45,61575.99,61807.24,61575.84,61791.27,324
2021.04.16,16:50,61793.14,61835.59,61726.36,61779.22,319
2021.04.16,16:55,61780.55,61819.62,61637.8,61756.26,321
2021.04.16,17:00,61759.95,61821.48,61630.66,61720.85,320
2021.04.16,17:05,61731.61,61752.57,61656.05,61720.62,318
2021.04.16,17:10,61721.19,61814.86,61658.88,61759.65,317
2021.04.16,17:15,61758.36,61859.49,61754.38,61821.65,315
2021.04.16,17:20,61821.51,61848.32,61703.34,61738.89,318
2021.04.16,17:25,61741.49,61820.32,61711.64,61722.25,303
2021.04.16,17:30,61724.63,61866.28,61724.63,61771.46,315
2021.04.16,17:35,61772.1,61820.75,61690.97,61808.58,315
2021.04.16,17:40,61810.74,61881.06,61664.88,61673.42,327
2021.04.16,17:45,61665.38,61782.19,61646.61,61714.74,321
2021.04.16,17:50,61716.33,61809.84,61696.94,61746.64,309
2021.04.16,17:55,61747.98,61779.64,61585.58,61623.13,344
2021.04.16,18:00,61605.37,61708.39,61579.46,61590.58,324
2021.04.16,18:05,61585.77,61613.34,61340.51,61508.53,343
2021.04.16,18:10,61511.7,61524.76,61389,61441.92,326
2021.04.16,18:15,61441.26,61456.68,61203.11,61230.16,346
2021.04.16,18:20,61231.97,61327.94,61151.51,61295.75,345
2021.04.16,18:25,61304.4,61338.53,61218.52,61228.65,314
2021.04.16,18:30,61225.48,61409.82,61225.48,61355.54,315
2021.04.16,18:35,61362.3,61468.21,61355.23,61355.23,319
2021.04.16,18:40,61352.04,61511.63,61324.54,61487.49,314
2021.04.16,18:45,61490.66,61614.56,61466.24,61577.65,307
2021.04.16,18:50,61582.42,61725.44,61573.58,61709.75,315
2021.04.16,18:55,61703.79,61879.13,61670.28,61875.76,341
2021.04.16,19:00,61860.71,61897.3,61658.26,61680.05,338
2021.04.16,19:05,61676.02,61784.62,61644.4,61696.14,343
2021.04.16,19:10,61700.8,61746.43,61592.23,61697.84,326
2021.04.16,19:15,61699.7,61808.96,61589.46,61610.04,343
2021.04.16,19:20,61607.16,61608.91,61388.94,61453.25,346
2021.04.16,19:25,61454.08,61591.01,61421.83,61568.36,338
2021.04.16,19:30,61562.67,61707.15,61542.53,61702.47,319
2021.04.16,19:35,61697.5,61792.59,61590.78,61746.95,334
2021.04.16,19:40,61748.87,61793.12,61637.59,61742.4,322
2021.04.16,19:45,61750.77,61786.97,61581.66,61735.83,349
2021.04.16,19:50,61740.89,61820.37,61707.34,61738.19,323
2021.04.16,19:55,61739.71,61813.25,61717.43,61806.16,313
2021.04.16,20:00,61804.53,61870.08,61688.98,61758.94,343
2021.04.16,20:05,61761.56,61892.89,61761.56,61870.72,328
2021.04.16,20:10,61872.97,61887.34,61743.75,61826.76,334
2021.04.16,20:15,61833.18,61885.76,61793.34,61826.94,333
2021.04.16,20:20,61828.56,61876.35,61699.09,61717.53,337
2021.04.16,20:25,61714.97,61878.72,61694.96,61871.67,324
2021.04.16,20:30,61871.93,61967.72,61851.83,61966.66,328
2021.04.16,20:35,61961.69,61961.69,61883.46,61907.94,321
2021.04.16,20:40,61908.78,61927.93,61836.2,61852.53,300
2021.04.16,20:45,61855.6,62037.21,61853.19,62013.94,317
2021.04.16,20:50,62009.33,62053.82,61864.43,61869.02,336
2021.04.16,20:55,61870.99,61946.4,61856.1,61943.89,307
2021.04.16,21:00,61946.63,62078.69,61943.86,62068.92,302
2021.04.16,21:05,62062.45,62122.61,62034.07,62101.59,309
2021.04.16,21:10,62106.99,62131.21,62059.88,62120.31,299
2021.04.16,21:15,62120.57,62129.07,61929.1,61935.51,304
2021.04.16,21:20,61941.26,62050.18,61927.25,61959.65,310
2021.04.16,21:25,61962.19,61972.44,61777.57,61808.5,311
2021.04.16,21:30,61807.91,61966.47,61802.13,61966.47,296
2021.04.16,21:35,61966.96,61971.42,61850.52,61883.74,300
2021.04.16,21:40,61886.27,61893.61,61753.78,61882.95,317
2021.04.16,21:45,61881.03,61942.74,61854.97,61926.14,307
2021.04.16,21:50,61928.67,61933.75,61842.2,61874.83,305
2021.04.16,21:55,61877.27,61903.11,61761.12,61768.73,310
2021.04.16,22:00,61778.11,61836.97,61612.75,61670.66,210
2021.04.16,22:05,61670.85,61745.82,61668.62,61727.59,313
2021.04.16,22:10,61727.4,61767.93,61654.74,61668.83,313
2021.04.16,22:15,61667.59,61757.41,61650.03,61716.07,308
2021.04.16,22:20,61716.49,61761.07,61607.05,61634.78,317
2021.04.16,22:25,61632.93,61740.65,61604.98,61737.28,317
2021.04.16,22:30,61737.68,61946.82,61733.19,61939.03,308
2021.04.16,22:35,61942.47,61971.95,61839.61,61869.39,306
2021.04.16,22:40,61867.4,61931.07,61814.22,61836.4,310
2021.04.16,22:45,61837.53,61870.35,61725.26,61753.84,321
2021.04.16,22:50,61752.69,61778.93,61636.8,61676.58,318
2021.04.16,22:55,61695.67,61713.31,61497.39,61538.28,320
2021.04.16,23:00,61543.42,61589.44,61453.2,61579.52,335
2021.04.16,23:05,61588.68,61591.77,61493.11,61501.84,316
2021.04.16,23:10,61505.25,61542.14,61454.17,61527.5,315
2021.04.16,23:15,61526.47,61569.84,61478.82,61535.92,314
2021.04.16,23:20,61532.31,61617.22,61476.04,61556.39,320
2021.04.16,23:25,61549.98,61676.33,61548.07,61574.45,319
2021.04.16,23:30,61573.72,61611.8,61481.9,61499.55,334
2021.04.16,23:35,61507.77,61573,61423.55,61567.88,318
2021.04.16,23:40,61568.92,61573.92,61449.67,61491.44,315
2021.04.16,23:45,61486.12,61540.75,61427.09,61437.4,312
2021.04.16,23:50,61440.64,61548.45,61369.2,61534.51,316
2021.04.16,23:55,61538.94,61560.48,61318.18,61331.08,335
2021.04.17,0:00,61335.55,61464.78,61255.45,61457.91,359
2021.04.17,0:05,61458.09,61706.17,61439.1,61697.27,332
2021.04.17,0:10,61698.47,61726.09,61614.57,61644.56,331
2021.04.17,0:15,61646.03,61717.9,61510.46,61533.21,344
2021.04.17,0:20,61534.99,61549.67,61166.62,61199.81,374
2021.04.17,0:25,61195.68,61390.65,61182.17,61336.38,341
2021.04.17,0:30,61339.42,61400.26,61124.36,61176.07,324
2021.04.17,0:35,61180.71,61356.17,61178.24,61253.86,346
2021.04.17,0:40,61253.98,61332.89,61179.06,61209.19,339
2021.04.17,0:45,61203.37,61432.64,61201.83,61432.64,315
2021.04.17,0:50,61427.31,61469.87,61371.88,61466.86,316
2021.04.17,0:55,61461.68,61547.2,61404.66,61456.68,325
2021.04.17,1:00,61456.77,61603.56,61453.13,61587.35,314
2021.04.17,1:05,61588.97,61741.59,61566.42,61734.78,317
2021.04.17,1:10,61736.4,61752.72,61613.61,61634.48,315
2021.04.17,1:15,61635.1,61758.33,61635.1,61720.25,304
2021.04.17,1:20,61719.34,61843.92,61716.02,61830.56,305
2021.04.17,1:25,61823.51,61923.03,61788.11,61892.39,308
2021.04.17,1:30,61893.2,61981.79,61813.83,61820.57,311
2021.04.17,1:35,61819.47,61909.92,61753.82,61832.08,308
2021.04.17,1:40,61835.41,61986.62,61823.84,61968.84,301
2021.04.17,1:45,61970.37,62034.11,61841.03,61900.83,319
2021.04.17,1:50,61895.97,61947.12,61857.25,61933.55,300
2021.04.17,1:55,61933.86,61955.45,61814.25,61861.57,310
2021.04.17,2:00,61866.66,62065.9,61866.66,62049.02,317
2021.04.17,2:05,62051.97,62103.85,61968.8,62029.68,318
2021.04.17,2:10,62033.38,62041.88,61955.22,61996.14,300
2021.04.17,2:15,61992.43,62111.05,61988.7,62090.62,332
2021.04.17,2:20,62095.6,62221.46,62077.1,62174.18,324
2021.04.17,2:25,62162.4,62256.31,62140.31,62250.02,316
2021.04.17,2:30,62250.2,62259.94,62089.71,62115.59,315
2021.04.17,2:35,62126.5,62290.31,62107.73,62282.35,320
2021.04.17,2:40,62283.07,62322.04,62211.05,62275.04,306
2021.04.17,2:45,62276.34,62321.41,62172.43,62172.43,310
2021.04.17,2:50,62154.73,62309.99,62153.64,62293.52,309
2021.04.17,2:55,62295.07,62299.41,62024.8,62177.33,327
2021.04.17,3:00,62179.22,62261.84,62082.92,62122.66,321
2021.04.17,3:05,62121.35,62190.68,62065.79,62087.95,316
2021.04.17,3:10,62082.18,62162.39,62060.56,62140.42,320
2021.04.17,3:15,62139.39,62222.85,62098.79,62191,315
2021.04.17,3:20,62192.18,62227.58,62079.82,62104.89,315
2021.04.17,3:25,62115.32,62224.64,62091.8,62199.17,317
2021.04.17,3:30,62201.35,62279.99,62190.5,62239.38,304
2021.04.17,3:35,62239.17,62352.31,62238.26,62333.44,304
2021.04.17,3:40,62325.16,62491.24,62293.15,62484.16,312
2021.04.17,3:45,62489.51,62517.7,62366.48,62413.51,316
2021.04.17,3:50,62416.59,62441.09,62354.27,62396.21,312
2021.04.17,3:55,62392.33,62413.69,62331.48,62382.34,310
2021.04.17,4:00,62388.36,62454.66,62330.77,62352.48,325
2021.04.17,4:05,62351.27,62401.71,62207.8,62239.58,312
2021.04.17,4:10,62244.43,62254.53,62150.07,62218.37,311
2021.04.17,4:15,62217.26,62296.64,62200.23,62289.44,305
2021.04.17,4:20,62288.76,62322.36,62162.36,62295.46,309
2021.04.17,4:25,62300.14,62310.87,62055.87,62188.77,330
2021.04.17,4:30,62193.39,62209.55,62106.48,62192.68,318
2021.04.17,4:35,62198.12,62297.02,62185.88,62230.47,301
2021.04.17,4:40,62229.92,62281.93,62025.74,62071,309
2021.04.17,4:45,62071.16,62215.58,62062.94,62192.82,319
2021.04.17,4:50,62195.44,62208.64,62104.69,62137.19,304
2021.04.17,4:55,62132.5,62254.66,62118.57,62194.68,306
2021.04.17,5:00,62193.55,62194.78,62102.58,62141.09,304
2021.04.17,5:05,62134.71,62159.8,62060.89,62151.82,308
2021.04.17,5:10,62152.56,62179.56,62064.59,62079.08,317
2021.04.17,5:15,62075.66,62101.15,61999.07,62020.38,309
2021.04.17,5:20,62021.03,62124.37,61993.48,62118.38,311
2021.04.17,5:25,62120.13,62151.92,62037.5,62121.11,302
2021.04.17,5:30,62122.41,62223.56,62054.77,62222.43,309
2021.04.17,5:35,62222.52,62280.51,62134.15,62153.18,321
2021.04.17,5:40,62155.2,62286.27,62149.58,62215.65,317
2021.04.17,5:45,62209.54,62314.31,62209.54,62228.35,312
2021.04.17,5:50,62232.87,62278.22,62091.59,62137.89,313
2021.04.17,5:55,62139.89,62174.82,62072.04,62133.31,299
2021.04.17,6:00,62142.74,62171.32,62045.76,62059.36,306
2021.04.17,6:05,62061.04,62110.46,61963.67,61977.96,313
2021.04.17,6:10,61983.63,61985.07,61854.6,61934.12,325
2021.04.17,6:15,61937.87,62054.75,61937.87,61992.57,304
2021.04.17,6:20,61995.62,62014.68,61835.82,61858.42,319
2021.04.17,6:25,61862.84,61968.31,61862.84,61967.04,304
2021.04.17,6:30,61968.92,62036.33,61932.34,62011.11,318
2021.04.17,6:35,62004.87,62106.4,61949.81,62046.96,311
2021.04.17,6:40,62040.1,62091.51,62011.88,62048.05,298
2021.04.17,6:45,62048.36,62096.91,62038.88,62073.01,299
2021.04.17,6:50,62074.86,62141.99,62042.88,62062.94,304
2021.04.17,6:55,62068.23,62068.23,61949.64,61995.81,308
2021.04.17,7:00,62001.47,62130.82,61918.33,62120.28,309
2021.04.17,7:05,62127.05,62276.2,62121.56,62211.68,307
2021.04.17,7:10,62209.43,62323.82,62126.97,62209.52,326
2021.04.17,7:15,62209.6,62271.5,62133.37,62172.29,313
