Date,Time,Open,High,Low,Adj Close,Volumne
2021.12.03,19:25,54474.3,54480.75,54171.25,54303.74,493
2021.12.03,19:30,54295.74,54389.73,54012.09,54135.67,577
2021.12.03,19:35,54148.15,54224.68,53840.83,53902.85,535
2021.12.03,19:40,53913.14,54126.9,53689.52,54035.57,584
2021.12.03,19:45,54043.36,54120.93,53687.05,53756.05,524
2021.12.03,19:50,53749.18,54019.38,53715.86,53860.94,535
2021.12.03,19:55,53867.39,53904.42,53675.57,53756.16,483
2021.12.03,20:00,53794.76,53847.63,53419.27,53840.22,597
2021.12.03,20:05,53836.74,54020.84,53603.67,53636.02,552
2021.12.03,20:10,53633.49,53734.1,53261.92,53372.69,642
2021.12.03,20:15,53372.17,53594.07,51621.87,52341.2,761
2021.12.03,20:20,52373.45,53649.41,51999.83,53221.76,1128
2021.12.03,20:25,53218.34,53353.54,52855.07,53031.74,834
2021.12.03,20:30,53050.4,53253.29,52888.05,52981.44,701
2021.12.03,20:35,52985.76,53077.32,52576.53,52716.4,620
2021.12.03,20:40,52735.97,52939.74,52661.75,52868.48,548
2021.12.03,20:45,52871.99,53224.24,52753.45,53196.14,525
2021.12.03,20:50,53190.32,53488.47,53165.6,53350.01,498
2021.12.03,20:55,53356.46,53569.25,53309.47,53454.01,502
2021.12.03,21:00,53449.81,53707.66,53302.6,53689.27,475
2021.12.03,21:05,53683.35,54051.48,53567.86,54024.15,442
2021.12.03,21:10,54020.43,54020.43,53628.55,53748.64,508
2021.12.03,21:15,53751.33,53901.57,53691.33,53751.05,462
2021.12.03,21:20,53744.33,53999.38,53738.03,53803.18,388
2021.12.03,21:25,53789.83,53967.01,53611.59,53687.36,503
2021.12.03,21:30,53699,53925.86,53609.27,53843.45,437
2021.12.03,21:35,53848.79,53972.22,53748.76,53899.68,412
2021.12.03,21:40,53895.09,53972.21,53789.93,53878.55,365
2021.12.03,21:45,53880.12,53913.76,53758.78,53758.78,371
2021.12.03,21:50,53760.96,53830.83,53665.23,53670.7,383
2021.12.03,21:55,53659.36,53701.16,53572.47,53606.39,380
2021.12.03,22:00,53612.33,53629.98,53031.84,53482.69,588
2021.12.03,22:05,53499.81,53714.79,53341.06,53678.8,516
2021.12.03,22:10,53686.36,53725.19,53448.21,53545.99,412
2021.12.03,22:15,53547.35,53635.21,53348.32,53537.66,400
2021.12.03,22:20,53536.89,53536.89,53277.5,53452.97,377
2021.12.03,22:25,53458.5,53463.67,53279.11,53358.03,356
2021.12.03,22:30,53359.13,53497.08,53348.84,53474.7,309
2021.12.03,22:35,53474.61,53683.33,53456.03,53666.71,324
2021.12.03,22:40,53667.12,53671.1,53458.07,53498.83,323
2021.12.03,22:45,53502.58,53556.53,53352.12,53370.14,319
2021.12.03,22:50,53370.61,53472.65,53336.69,53458.37,338
2021.12.03,22:55,53458.23,53458.23,53301.44,53422.24,350
2021.12.03,23:00,53422.59,53566.82,53394.77,53552.25,314
2021.12.03,23:05,53554.61,53636.15,53486.02,53520.54,348
2021.12.03,23:10,53521.71,53600.3,53341.98,53536.15,366
2021.12.03,23:15,53545.87,53665.11,53442.21,53591.01,369
2021.12.03,23:20,53600.15,53692.42,53494.63,53632.31,376
2021.12.03,23:25,53632.54,53644.12,53495.4,53604.49,356
2021.12.03,23:30,53603.7,53700.95,53537,53696.93,322
2021.12.03,23:35,53701.12,53738.3,53604.76,53695.35,333
2021.12.03,23:40,53679.91,53826.49,53679.91,53718.62,357
2021.12.03,23:45,53715.96,53799.86,53607.52,53771.25,355
2021.12.03,23:50,53770.72,53847.59,53611.1,53627.27,346
2021.12.03,23:55,53632.58,53705.75,53442.61,53621.15,442
2021.12.04,0:00,53609.3,53716.64,53470.28,53563.21,420
2021.12.04,0:05,53562.52,53806.78,53540.38,53729,404
2021.12.04,0:10,53730.76,53855.05,53724,53792.41,369
2021.12.04,0:15,53794.04,53841.45,53698.12,53825.83,338
2021.12.04,0:20,53824.99,53848.53,53582.48,53638.03,366
2021.12.04,0:25,53638.98,53654.73,53479.5,53505.91,355
2021.12.04,0:30,53506.09,53556.9,53396.22,53538.54,359
2021.12.04,0:35,53535.56,53596.82,53396.91,53467.61,375
2021.12.04,0:40,53469.7,53537.26,53249.13,53356.41,389
2021.12.04,0:45,53358.47,53406.45,52994.98,53210.64,474
2021.12.04,0:50,53195.19,53218.61,52958.13,53095.29,431
2021.12.04,0:55,53096.12,53249.36,52996.1,53007.34,434
2021.12.04,1:00,52992.44,53148.15,52765.69,53070.05,504
2021.12.04,1:05,53078.52,53191.3,52625.61,52731.55,521
2021.12.04,1:10,52742.71,52788.24,52584.56,52634.22,547
2021.12.04,1:15,52637.13,52930.57,52634.21,52843.84,439
2021.12.04,1:20,52838.84,53041.22,52789.48,52887.65,417
2021.12.04,1:25,52884.46,53034.24,52819.92,52957.19,385
2021.12.04,1:30,52957.73,52978.48,52758.22,52853.41,396
2021.12.04,1:35,52853.59,52910.05,52583.86,52769.92,433
2021.12.04,1:40,52764.65,53044.49,52660.84,53036.6,391
2021.12.04,1:45,53037.5,53113.88,52935.87,53030.49,379
2021.12.04,1:50,53037.97,53041.77,52846.34,52983.64,380
2021.12.04,1:55,52988.32,53059.45,52928.49,53000.1,371
2021.12.04,2:00,52999.91,53128.23,52974.82,53099.83,358
2021.12.04,2:05,53101.16,53112.51,52877.71,52884.78,351
2021.12.04,2:10,52889.14,53092.61,52843.28,52907.35,373
2021.12.04,2:15,52908.4,52982.59,52822.77,52894.24,366
2021.12.04,2:20,52897.6,53022.1,52808.16,52811.68,357
2021.12.04,2:25,52814.33,52859.94,52726.1,52788.48,338
2021.12.04,2:30,52790.25,52884.64,52711.76,52884.64,346
2021.12.04,2:35,52890.52,52984.47,52778.53,52980.58,339
2021.12.04,2:40,52988.98,53036.05,52890.67,53033.26,337
2021.12.04,2:45,53033.83,53126.71,53012.83,53126.71,314
2021.12.04,2:50,53125.18,53125.18,53029.14,53123.6,334
2021.12.04,2:55,53123.8,53132.7,53045.52,53113.17,321
2021.12.04,3:00,53114.78,53127.57,52924.74,52975.86,330
2021.12.04,3:05,52960.53,53026.43,52789.27,52834.83,349
2021.12.04,3:10,52844.72,52908.35,52799.12,52825.07,347
2021.12.04,3:15,52825.73,52862.02,52723.95,52750.25,328
2021.12.04,3:20,52746.64,52748.98,52313.35,52432.39,454
2021.12.04,3:25,52436.93,52509.53,52327.71,52482.92,454
2021.12.04,3:30,52488.62,52641.09,52425.53,52624.78,382
2021.12.04,3:35,52626.16,52660.5,52524.97,52542.76,363
2021.12.04,3:40,52544.81,52656.02,52413.46,52476.04,386
2021.12.04,3:45,52469.06,52566.4,52427.9,52525.46,366
2021.12.04,3:50,52520.83,52541.29,52216.24,52362.31,392
2021.12.04,3:55,52374.01,52374.01,51978.53,51994.3,471
2021.12.04,4:00,51987.08,52211.53,51985.3,52119.22,542
2021.12.04,4:05,52125.48,52272.35,52012.6,52266.09,422
2021.12.04,4:10,52261.99,52467.48,52237.6,52451.99,374
2021.12.04,4:15,52451.96,52583.38,52424.09,52567.36,346
2021.12.04,4:20,52568.86,52644.56,52476.04,52643.51,363
2021.12.04,4:25,52645.53,52647.18,52260.24,52301.6,374
2021.12.04,4:30,52295,52496.58,52166.97,52220.01,397
2021.12.04,4:35,52232.75,52299.96,52016.23,52047,382
2021.12.04,4:40,52042.77,52127.95,51816.36,51879.64,431
2021.12.04,4:45,51880.14,52203.75,51822.8,52132.49,441
2021.12.04,4:50,52131.79,52188.95,50470.48,50506.12,680
2021.12.04,4:55,50527.92,50527.92,49138.93,50246.67,1616
2021.12.04,5:00,50239.41,50512,47755.5,48797.31,1292
2021.12.04,5:05,48839.22,49337.25,48188.87,49324.39,1512
2021.12.04,5:10,49337.63,49473.9,48686.63,48928.12,968
2021.12.04,5:15,48932.73,49135.29,48652.53,48806.03,884
2021.12.04,5:20,48790.69,48811.03,46688.87,47123.62,1583
2021.12.04,5:25,47153.59,47203.01,41938.16,45595.75,4160
2021.12.04,5:30,45647.43,46964.48,45516.35,46731.07,1709
2021.12.04,5:35,46749.27,47424.18,46276.8,46953.11,1288
2021.12.04,5:40,46991.79,47422.42,46464.14,46750.07,1274
2021.12.04,5:45,46729.93,47607.82,46729.93,47511.83,805
2021.12.04,5:50,47536.12,47591.61,46706.99,47374.99,828
2021.12.04,5:55,47366.35,47733.79,47265.12,47615.14,663
2021.12.04,6:00,47622.71,47884.77,47235.83,47368.09,1045
2021.12.04,6:05,47348.68,47611.05,46972.01,47252.18,1264
2021.12.04,6:10,47287.72,47398.15,46949.55,47102.02,1264
2021.12.04,6:15,47121.45,47610.2,47100.16,47520.57,954
2021.12.04,6:20,47537.81,47966.23,47298.01,47583.21,1484
2021.12.04,6:25,47635.57,48072.81,47495.09,47888.87,1527
2021.12.04,6:30,48018.58,48148.25,47671.99,48109.23,786
2021.12.04,6:35,48114.33,48348.93,47951.19,48070.99,454
2021.12.04,6:40,48063.2,48078.59,47670.7,47804.17,511
2021.12.04,6:45,47813.99,47866.37,47560.64,47664.9,462
2021.12.04,6:50,47670.69,47758.98,47546.79,47568.9,436
2021.12.04,6:55,47568.25,47672.81,47395.22,47571.82,410
2021.12.04,7:00,47573.28,47634.63,47278.7,47360.88,406
2021.12.04,7:05,47364.07,47383,46996,46996.55,445
2021.12.04,7:10,46980.73,47053.54,46661.19,46666.21,523
2021.12.04,7:15,46684.1,47044.85,46624.64,46925.1,456
2021.12.04,7:20,46946.57,47551.37,46943.78,47510.21,485
2021.12.04,7:25,47511.72,47657.71,47457.77,47597.51,391
2021.12.04,7:30,47595.66,47601.37,47158.29,47399.2,423
2021.12.04,7:35,47393.93,47518.56,47015.92,47024.44,446
2021.12.04,7:40,47043.19,47196.01,46980.15,47147.15,434
2021.12.04,7:45,47148.46,47171.7,46741.17,46879.78,325
2021.12.04,7:50,46934.03,47079.17,46870.99,46957.84,360
2021.12.04,7:55,46958.38,47255.84,46907.23,47239.51,369
2021.12.04,8:00,47258.56,47271.85,46971.83,47140.87,449
2021.12.04,8:05,47141.06,47463.08,47061.96,47444.72,399
2021.12.04,8:10,47435.13,47545.59,47391.48,47499.32,342
2021.12.04,8:15,47504.6,47584.62,47399.98,47575.07,379
2021.12.04,8:20,47568.4,47568.4,47421.96,47486.56,350
2021.12.04,8:25,47490.93,47769.57,47446.97,47766.4,368
2021.12.04,8:30,47768.23,47815.3,47643.76,47724.93,371
2021.12.04,8:35,47712.51,47928.11,47623.69,47796.81,404
2021.12.04,8:40,47794.76,47831.33,47739.93,47754.33,355
2021.12.04,8:45,47796.46,47814.71,47498.02,47579.46,352
2021.12.04,8:50,47560.73,47719.99,47512.99,47702.81,345
2021.12.04,8:55,47702.68,47707.15,47368.13,47544.82,403
2021.12.04,9:00,47535.92,47672.79,47443.27,47593.54,384
2021.12.04,9:05,47601.4,47722.56,47566.98,47593.02,340
2021.12.04,9:10,47598.29,47599.97,47096.03,47403.73,378
2021.12.04,9:15,47400.17,47451.93,47325.63,47400.33,360
2021.12.04,9:20,47398.11,47505.87,47375.59,47466.67,349
2021.12.04,9:25,47464.43,47483.47,47204.33,47353.02,358
2021.12.04,9:30,47359.02,47617.02,47359.02,47603.66,357
2021.12.04,9:35,47598.26,47691.65,47591.44,47614.73,338
2021.12.04,9:40,47614.01,47671.9,47478.15,47494.27,331
2021.12.04,9:45,47497.15,47506.4,47333.89,47355.65,367
2021.12.04,9:50,47340.81,47432.15,47314.37,47407.71,346
2021.12.04,9:55,47410.91,47528.59,47365.73,47528.59,328
2021.12.04,10:00,47528.88,47565.09,47337.33,47427.45,358
2021.12.04,10:05,47424.46,47531.98,47335.72,47465.42,366
2021.12.04,10:10,47463,47593.45,47417.95,47520.14,357
2021.12.04,10:15,47520.2,47623.97,47454.04,47526.21,353
2021.12.04,10:20,47523.92,47537.13,47379.29,47416.47,358
2021.12.04,10:25,47421.59,47453.03,47289.56,47314.49,366
2021.12.04,10:30,47312.73,47355.19,47074.96,47106.08,389
2021.12.04,10:35,47117.25,47198.61,46945.36,47018.95,454
2021.12.04,10:40,47025.73,47094.41,46771.1,47084.24,442
2021.12.04,10:45,47077.17,47348.59,47065.53,47152.34,405
2021.12.04,10:50,47160.55,47348.48,47092.54,47281.93,402
2021.12.04,10:55,47302.55,47491.96,47251.66,47396.77,376
2021.12.04,11:00,47399.81,47428.42,47170.4,47208.07,399
2021.12.04,11:05,47204.44,47266.88,46954.25,46992.99,410
2021.12.04,11:10,46984.55,47073.85,46957.94,47034.78,367
2021.12.04,11:15,47032.79,47074.32,46886.44,47037.8,377
2021.12.04,11:20,47051.85,47057.34,46796.16,46859.02,385
2021.12.04,11:25,46860.45,46959.62,46852.36,46913.6,366
2021.12.04,11:30,46924.21,47004.98,46498.43,46651.79,445
2021.12.04,11:35,46658.38,46746.06,46220.26,46220.26,450
2021.12.04,11:40,46196.7,46422.09,46099.04,46309.92,517
2021.12.04,11:45,46309.66,46616.51,46246.96,46436.58,460
2021.12.04,11:50,46437.61,46564.07,46401.35,46559.74,380
2021.12.04,11:55,46569.77,46779.95,46420.68,46493.4,420
2021.12.04,12:00,46497.28,46781.73,46494.76,46745.67,393
2021.12.04,12:05,46744.89,46791.17,46656.62,46695.75,343
2021.12.04,12:10,46698.88,46916.11,46673.04,46854.37,372
2021.12.04,12:15,46854.5,47100.29,46854.5,47085.9,413
2021.12.04,12:20,47084.01,47593.5,47056.59,47425.02,523
2021.12.04,12:25,47429.94,47564.4,47217.11,47255.27,433
2021.12.04,12:30,47258.44,47372.63,47236.53,47351.28,410
2021.12.04,12:35,47356.63,47376.65,47265.12,47349,365
2021.12.04,12:40,47351.95,47424.37,47129.4,47198.13,380
2021.12.04,12:45,47205.43,47326.62,47118.76,47256.84,384
2021.12.04,12:50,47263.43,47365.04,47040.23,47101.11,405
2021.12.04,12:55,47102.44,47166.35,46942.14,47076.93,391
2021.12.04,13:00,47076.48,47168.83,47010.22,47082.74,372
2021.12.04,13:05,47080.14,47146.69,46977.24,47105.76,389
2021.12.04,13:10,47107.89,47120.33,46999.63,47114.9,366
2021.12.04,13:15,47120.04,47167.16,46928.85,46952.3,344
2021.12.04,13:20,46951.87,47028.9,46726.94,47027.95,414
2021.12.04,13:25,47028.35,47136.55,46991.99,47136.55,362
2021.12.04,13:30,47139.02,47374.55,47087.59,47311.6,456
2021.12.04,13:35,47334.55,47426.63,47245.4,47245.4,422
2021.12.04,13:40,47253.04,47486.17,47235.84,47390.64,422
2021.12.04,13:45,47395.16,47417.48,47177.75,47312.66,397
2021.12.04,13:50,47316.8,47347.72,47166.55,47273.27,372
2021.12.04,13:55,47280.86,47436.18,47248.73,47418.01,352
2021.12.04,14:00,47418.72,47440.75,47287.36,47387.46,361
2021.12.04,14:05,47386.14,47436.12,47331.13,47431.24,347
2021.12.04,14:10,47430.29,47600.55,47404.29,47541.34,371
2021.12.04,14:15,47544.94,47613.62,47516.95,47588.62,363
2021.12.04,14:20,47582.83,47650.05,47466.3,47493.59,361
2021.12.04,14:25,47496.07,47561.86,47430.28,47483.67,353
2021.12.04,14:30,47484.57,47538.29,47396.18,47430.45,353
2021.12.04,14:35,47431.49,47438.18,47291.73,47346.35,352
2021.12.04,14:40,47346.94,47577.48,47309.42,47469.38,388
2021.12.04,14:45,47458.13,47898.21,47455.86,47872.39,396
2021.12.04,14:50,47877.35,47933.6,47791.76,47873.47,394
2021.12.04,14:55,47871.58,47927.78,47761.26,47906.96,361
2021.12.04,15:00,47913.83,47999.25,47828.95,47967.94,369
2021.12.04,15:05,47957.07,48251.51,47889.8,48236.66,381
2021.12.04,15:10,48268.86,48607.92,48144.16,48556.46,445
2021.12.04,15:15,48553.1,48604.76,47999.88,48277.63,480
2021.12.04,15:20,48264.08,48388.95,48141.42,48303.27,401
2021.12.04,15:25,48306.54,48321.51,48120.89,48319.79,384
2021.12.04,15:30,48329.73,48545.86,48194.07,48484.23,414
2021.12.04,15:35,48483.85,48615.41,48440.37,48515.75,386
2021.12.04,15:40,48517.98,48535.16,48340.12,48367.92,410
2021.12.04,15:45,48368.01,48374.5,48101.33,48223.77,379
2021.12.04,15:50,48225.6,48315.49,48146.24,48233.21,351
2021.12.04,15:55,48234.87,48300.26,48174.53,48268.23,321
2021.12.04,16:00,48262.97,48326.53,48090.96,48252.11,368
2021.12.04,16:05,48248.49,48294.25,47985.23,48048.23,362
2021.12.04,16:10,48052.47,48230.71,47917.38,48181.04,366
2021.12.04,16:15,48174.7,48447.25,48137.4,48288.49,354
2021.12.04,16:20,48289.42,48296.43,48078.49,48189.86,324
2021.12.04,16:25,48190.52,48349.33,48182.43,48343.83,318
2021.12.04,16:30,48345.33,48476.48,48345.33,48470.2,338
2021.12.04,16:35,48471.02,48512.71,48348.71,48404.53,357
2021.12.04,16:40,48406.44,48417.91,48122.57,48192.83,393
2021.12.04,16:45,48195.29,48206.16,47989.97,48007.04,384
2021.12.04,16:50,48008.51,48185.07,47910.32,48063.24,365
2021.12.04,16:55,48065.24,48079.88,47780.68,47881.76,407
2021.12.04,17:00,47885.4,47996.38,47815.22,47964.44,379
2021.12.04,17:05,47967.86,48051.24,47916.92,47976.41,360
2021.12.04,17:10,47978.29,48038.67,47897.17,47917.87,332
2021.12.04,17:15,47920.81,48014.88,47799.65,47886.24,379
2021.12.04,17:20,47896.45,48025.29,47801.1,47904.17,375
2021.12.04,17:25,47908.65,48016.09,47877.91,47976.8,319
2021.12.04,17:30,47976.97,48124.46,47959.43,48065.71,326
2021.12.04,17:35,48069,48087.18,47925.95,48062.52,331
2021.12.04,17:40,48060.64,48156.22,48060.64,48144.45,323
2021.12.04,17:45,48145.7,48245.87,48144.18,48196.16,322
2021.12.04,17:50,48197.9,48332.87,48186.91,48276.38,360
2021.12.04,17:55,48284.44,48421.17,48227.25,48298.74,361
2021.12.04,18:00,48295.77,48433.53,48210.24,48419,380
2021.12.04,18:05,48419.83,48483.99,48311.03,48367.85,364
2021.12.04,18:10,48365.11,48453.41,48295.96,48400.74,360
2021.12.04,18:15,48405.24,48657.99,48315.71,48374.77,419
2021.12.04,18:20,48388.54,48486.8,48332.61,48458.42,374
2021.12.04,18:25,48459.21,48668.5,48459.21,48531.53,413
2021.12.04,18:30,48540.43,48644,48452.63,48623.83,372
2021.12.04,18:35,48624.95,48765.32,48588.72,48653.16,355
2021.12.04,18:40,48657.45,48765.63,48576.84,48720.4,395
2021.12.04,18:45,48728.21,48832.24,48667.97,48786.48,377
2021.12.04,18:50,48792.74,48878.24,48716.04,48818.03,383
2021.12.04,18:55,48813.39,48952.42,48790.12,48948.25,396
2021.12.04,19:00,48951.83,48986.18,48817.15,48970.55,354
2021.12.04,19:05,48974.53,49023.97,48692.97,48925.15,428
2021.12.04,19:10,48926.59,48992.57,48903.91,48961.43,330
2021.12.04,19:15,48963.75,49178.06,48931.58,49178.06,368
2021.12.04,19:20,49183.55,49385.94,49156.15,49338.93,407
2021.12.04,19:25,49361.09,49389.81,49138.62,49273.28,471
2021.12.04,19:30,49283.77,49421.52,49243.2,49412.1,379
2021.12.04,19:35,49410.34,49425.56,49285.39,49384.85,365
2021.12.04,19:40,49380.93,49429.95,49285.09,49421.04,375
2021.12.04,19:45,49420.93,49483.39,49372.15,49372.15,355
2021.12.04,19:50,49380.04,49402.14,49277.62,49399.58,374
2021.12.04,19:55,49400.01,49430.8,49290.06,49305.03,353
2021.12.04,20:00,49307.48,49325.85,48932.61,49034.72,433
2021.12.04,20:05,49039.05,49407,49039.05,49353.04,418
2021.12.04,20:10,49350.47,49454.41,49310.57,49325.72,372
2021.12.04,20:15,49326.56,49476.62,49306.84,49454.14,361
2021.12.04,20:20,49454.68,49480.09,49383.64,49461.66,333
2021.12.04,20:25,49461.67,49492.44,49406.53,49478.03,337
2021.12.04,20:30,49479.03,49513.45,49418.24,49513.45,320
2021.12.04,20:35,49512.07,49535.67,49387.69,49426.46,327
2021.12.04,20:40,49425.77,49485.66,49158.96,49254.06,397
2021.12.04,20:45,49257.53,49402.48,49144.35,49179.09,389
2021.12.04,20:50,49180.94,49282.81,49112.68,49262.85,398
2021.12.04,20:55,49264.64,49423.87,49249.68,49307.38,401
2021.12.04,21:00,49304.65,49409.58,49128,49160.39,391
2021.12.04,21:05,49162.98,49238.36,49124.86,49156.93,375
2021.12.04,21:10,49161.13,49227.58,48827.04,48910.36,440
2021.12.04,21:15,48912.3,49069.11,48897.08,48989.63,397
2021.12.04,21:20,48999.88,49032.27,48810.96,48913.18,401
2021.12.04,21:25,48922.74,48977.75,48909.65,48976.68,344
2021.12.04,21:30,48976.83,48984.72,48809.95,48915.96,398
2021.12.04,21:35,48916.55,48985.8,48841.13,48894.26,389
2021.12.04,21:40,48893.7,48927.3,48744.35,48795.39,366
2021.12.04,21:45,48787.76,48879.01,48620.36,48624.61,435
2021.12.04,21:50,48627.2,48811.35,48555.23,48803.27,370
2021.12.04,21:55,48807.84,48882.89,48694.26,48777.62,402
2021.12.04,22:00,48781.23,48838.03,48691.9,48710.76,371
2021.12.04,22:05,48712.38,48811.65,48681.86,48808.55,347
2021.12.04,22:10,48809.46,48903.57,48789.64,48842.81,338
2021.12.04,22:15,48843.69,48861.52,48739.17,48768.83,320
2021.12.04,22:20,48772.13,48819.21,48711.64,48815.99,322
2021.12.04,22:25,48816.89,48841.18,48788.88,48803.92,313
2021.12.04,22:30,48807.13,49310.9,48798.1,49289.44,351
2021.12.04,22:35,49291.66,49299.75,48888.66,48888.85,368
2021.12.04,22:40,48889.58,49095.75,48848.62,49095.75,341
2021.12.04,22:45,49092.93,49219.15,49004.98,49040.48,364
2021.12.04,22:50,49042.67,49127.69,48987.62,49054.72,340
2021.12.04,22:55,49054.53,49278.98,49053.82,49278.98,344
2021.12.04,23:00,49279.58,49417.32,49206.34,49385.73,417
2021.12.04,23:05,49395.65,49514.83,49337.92,49465.02,428
2021.12.04,23:10,49459.36,49484.5,49189.79,49218.72,401
2021.12.04,23:15,49225.16,49351.59,49205.85,49304.4,344
2021.12.04,23:20,49305.04,49313.62,49137.3,49181.16,372
2021.12.04,23:25,49181.03,49224.08,49082.18,49195.35,355
2021.12.04,23:30,49192.38,49217.92,48940.03,49036.52,388
2021.12.04,23:35,49045.51,49201.34,49013.84,49025.98,383
2021.12.04,23:40,49029.58,49165.49,48992.65,49161.29,372
2021.12.04,23:45,49162.29,49199.17,48924.42,48966.32,352
2021.12.04,23:50,48962.91,49102.78,48884.02,49098.33,367
2021.12.04,23:55,49098.45,49341.93,49056.02,49228.4,394
2021.12.05,0:00,49217.49,49427.86,49196.28,49341.23,450
2021.12.05,0:05,49342.24,49516.27,49146.09,49447.22,431
2021.12.05,0:10,49444.39,49664.12,49314.9,49354.97,499
2021.12.05,0:15,49360.85,49672.42,49224.26,49624.05,504
2021.12.05,0:20,49620.61,49724.77,49475.7,49521.08,450
2021.12.05,0:25,49516.47,49562.43,49272.24,49272.24,417
2021.12.05,0:30,49283.21,49303.15,48678.75,48787.61,481
2021.12.05,0:35,48797.67,48926.73,48468.25,48608.94,643
2021.12.05,0:40,48633.47,48658.95,48357.67,48533.97,567
2021.12.05,0:45,48542.71,48972.91,48508.92,48964.59,447
2021.12.05,0:50,48968.62,49140.83,48805.72,48953.35,428
2021.12.05,0:55,48939.7,49133.47,48891.07,49017.69,404
2021.12.05,1:00,49018.08,49018.08,48759.73,48807.78,449
2021.12.05,1:05,48814.82,48941.85,48718.32,48845.84,404
2021.12.05,1:10,48852.6,49055.36,48840.34,48972.33,358
2021.12.05,1:15,48974.5,49115.9,48948.09,49080.02,338
2021.12.05,1:20,49076.24,49139.19,48905.15,49024.86,372
2021.12.05,1:25,49025.49,49062.24,48774.67,48826.7,379
2021.12.05,1:30,48826.69,48904.14,48807.09,48868.41,365
2021.12.05,1:35,48877.05,49109.7,48869.64,49063.5,357
2021.12.05,1:40,49068.82,49212.57,49066.92,49199.36,376
2021.12.05,1:45,49200.21,49268,49101.98,49131.62,366
2021.12.05,1:50,49126.75,49244.02,49126.73,49196.04,352
2021.12.05,1:55,49193.43,49220.36,49085.19,49093.17,344
2021.12.05,2:00,49100.26,49118.65,48955.97,48988.76,362
2021.12.05,2:05,48970.85,49006.33,48869.23,48923.98,361
2021.12.05,2:10,48913.77,48926.84,48866.51,48866.51,321
2021.12.05,2:15,48866.92,48992.82,48860.43,48972.46,386
2021.12.05,2:20,48978.55,49115.67,48937.42,48975.46,351
2021.12.05,2:25,48973.88,49066.22,48934.63,49041.1,368
2021.12.05,2:30,49044.41,49124.11,48980.68,48995.32,333
2021.12.05,2:35,48998.63,49074.21,48921.57,48943.12,348
2021.12.05,2:40,48939.09,49099.37,48911.55,49036.98,354
2021.12.05,2:45,49042.78,49161.31,49015.49,49131.11,360
2021.12.05,2:50,49131.73,49148.45,48946,48953.31,342
2021.12.05,2:55,48955.66,49140.53,48955.66,49134.6,363
2021.12.05,3:00,49130.42,49135.34,48918.29,49039.54,374
2021.12.05,3:05,49040.81,49068.38,48975.65,49025.1,332
2021.12.05,3:10,49027.85,49122.69,48934.46,49107.53,357
2021.12.05,3:15,49109.01,49243.04,49084.41,49221.26,342
2021.12.05,3:20,49220.01,49312.91,49185.07,49262.09,347
2021.12.05,3:25,49258.21,49306.14,49164.51,49202.61,366
2021.12.05,3:30,49202.63,49362.42,49201.62,49344.69,374
2021.12.05,3:35,49346.35,49435.31,49321.14,49340.93,378
2021.12.05,3:40,49340.07,49342.47,49200.04,49220.47,350
2021.12.05,3:45,49215.35,49344.8,49179.43,49344.8,349
2021.12.05,3:50,49350.04,49360.35,49237.38,49286.04,331
2021.12.05,3:55,49284.56,49338.09,49215.17,49221.24,342
2021.12.05,4:00,49228.59,49309.23,49106.32,49122.24,342
2021.12.05,4:05,49123.17,49222.06,49120.7,49126.76,328
2021.12.05,4:10,49130.03,49130.03,49003.75,49046.99,343
2021.12.05,4:15,49049.99,49089.87,48981.23,49073.13,333
2021.12.05,4:20,49080.64,49104.12,48952.52,48982.31,336
2021.12.05,4:25,48978.41,49076.53,48966.35,49046.78,330
2021.12.05,4:30,49048.05,49068.76,48950.44,49010.74,353
2021.12.05,4:35,49011.75,49061.19,48975.92,49046.8,316
2021.12.05,4:40,49049.67,49199.28,49028.2,49199.06,331
2021.12.05,4:45,49202.04,49251.74,49015.24,49037.09,375
2021.12.05,4:50,49039.87,49135.85,49015.53,49073.29,326
2021.12.05,4:55,49075.85,49075.85,48890.36,48990.53,370
2021.12.05,5:00,48999.11,49085.14,48927.87,48953.22,347
2021.12.05,5:05,48955.1,49081.03,48954.82,49050.64,334
2021.12.05,5:10,49051.18,49078.65,48981.9,49029.11,315
2021.12.05,5:15,49034.41,49149.12,49014.4,49149.02,329
2021.12.05,5:20,49140.66,49222.33,49106.14,49213.15,330
2021.12.05,5:25,49213.21,49248.18,49124.33,49154.74,328
2021.12.05,5:30,49155.84,49361.29,49148.84,49310.78,347
2021.12.05,5:35,49312.58,49364.55,49231.13,49302.84,369
2021.12.05,5:40,49297.8,49375.05,49275.34,49372.46,333
2021.12.05,5:45,49372.48,49407.33,49263.84,49281.48,345
2021.12.05,5:50,49291.7,49468.22,49283.37,49445.41,334
2021.12.05,5:55,49446.21,49478.03,49398.84,49443.75,249
2021.12.05,6:00,49373.54,49419.07,49364.73,49408.87,126
2021.12.05,6:05,49407.79,49489.78,49375.95,49392.66,329
2021.12.05,6:10,49393.35,49487.82,49374.05,49397.56,324
2021.12.05,6:15,49397.96,49426.62,49294.61,49328.92,326
2021.12.05,6:20,49326.67,49401.44,49292,49376.16,312
2021.12.05,6:25,49377.01,49545.36,49350.18,49535.23,356
2021.12.05,6:30,49527.27,49571.66,49485.58,49513.25,366
2021.12.05,6:35,49512.55,49533.33,49366.79,49481.07,393
2021.12.05,6:40,49475.08,49536.96,49405.87,49428.47,270
